transaction_id,customer_id,event_ts,province,channel,merchant_category,customer_segment,amount_cad,is_international,is_card_present,device_trust_score,account_age_days,transactions_24h,distance_from_home_km,hour_of_day,is_fraud,event_date,week_start,risk_score,is_alert,risk_tier,reason_code
TX0048642,C002596,2026-01-07 15:04:00,NS,Recurring,Grocery,Everyday,40.97,0,0,81.8,1565,4,3.9,15,0,2026-01-07,2026-01-05,0.12748263069932192,0,Low,combined behavioural signal
TX0030780,C012823,2026-01-07 15:31:00,ON,E-commerce,Digital services,Affluent,236.64,0,0,52.8,1323,3,44.5,15,0,2026-01-07,2026-01-05,0.766444714548872,1,Critical,combined behavioural signal
TX0046921,C000635,2026-01-07 15:54:00,QC,ATM,Grocery,Everyday,70.56,0,0,48.1,671,4,4.2,15,0,2026-01-07,2026-01-05,0.24614824564553606,0,Low,combined behavioural signal
TX0024798,C009937,2026-01-07 15:55:00,ON,Recurring,Dining,Affluent,23.8,0,0,93.4,974,4,14.4,15,0,2026-01-07,2026-01-05,0.15528338490011195,0,Low,combined behavioural signal
TX0019336,C007383,2026-01-07 16:02:00,BC,E-commerce,Digital services,Affluent,65.6,0,0,92.0,1643,2,0.7,16,0,2026-01-07,2026-01-05,0.40529689502933264,0,Guarded,combined behavioural signal
TX0006196,C001452,2026-01-07 16:07:00,ON,Mobile wallet,Cash,Everyday,806.4,0,0,81.6,727,3,28.9,16,0,2026-01-07,2026-01-05,0.6442363781970334,1,High,high amount
TX0004346,C013250,2026-01-07 16:38:00,QC,E-commerce,Grocery,Everyday,23.49,0,0,41.9,2113,5,44.7,16,0,2026-01-07,2026-01-05,0.6558809203863417,1,High,combined behavioural signal
TX0032418,C012182,2026-01-07 16:43:00,QC,Recurring,Fuel,New-to-bank,42.01,0,0,100.0,281,4,3.4,16,0,2026-01-07,2026-01-05,0.11478896306769937,0,Low,combined behavioural signal
TX0016270,C001296,2026-01-07 16:54:00,ON,Point of sale,Grocery,Affluent,43.1,0,1,67.5,212,4,3.2,16,0,2026-01-07,2026-01-05,0.18931838489628516,0,Low,combined behavioural signal
TX0022535,C013266,2026-01-07 17:02:00,BC,E-commerce,Grocery,New-to-bank,12.61,0,0,48.3,587,5,12.0,17,0,2026-01-07,2026-01-05,0.5234201751172027,0,High,combined behavioural signal
TX0036689,C014455,2026-01-07 17:02:00,BC,Point of sale,Fuel,Everyday,53.8,0,1,48.0,2117,1,1.3,17,0,2026-01-07,2026-01-05,0.11625229220062637,0,Low,combined behavioural signal
TX0041396,C009908,2026-01-07 17:04:00,AB,Recurring,Electronics,New-to-bank,26.34,0,0,64.5,713,4,29.7,17,0,2026-01-07,2026-01-05,0.2971003179056208,0,Guarded,combined behavioural signal
TX0014711,C005067,2026-01-07 17:07:00,QC,E-commerce,Travel,Everyday,307.57,1,0,100.0,685,4,29.6,17,0,2026-01-07,2026-01-05,0.8675190740746392,1,Critical,international
TX0036673,C005199,2026-01-07 17:09:00,BC,ATM,Grocery,Everyday,272.88,0,0,56.2,1657,4,1.9,17,0,2026-01-07,2026-01-05,0.28900152854846156,0,Guarded,combined behavioural signal
TX0015182,C000719,2026-01-07 17:09:00,QC,Point of sale,Fuel,Student,101.09,0,1,62.7,1661,7,0.8,17,0,2026-01-07,2026-01-05,0.320361860787475,0,Guarded,combined behavioural signal
TX0011098,C013398,2026-01-07 17:10:00,AB,Mobile wallet,Cash,New-to-bank,45.01,0,0,53.1,1246,3,47.7,17,0,2026-01-07,2026-01-05,0.34963921554269006,0,Guarded,combined behavioural signal
TX0043642,C013323,2026-01-07 17:14:00,MB,Point of sale,Other,Everyday,298.44,0,1,49.2,685,3,117.9,17,0,2026-01-07,2026-01-05,0.4388331051814768,0,Guarded,combined behavioural signal
TX0043559,C014681,2026-01-07 17:18:00,ON,E-commerce,Grocery,New-to-bank,80.54,0,0,50.2,747,2,4.0,17,0,2026-01-07,2026-01-05,0.42590009829437286,0,Guarded,combined behavioural signal
TX0002085,C001671,2026-01-07 17:19:00,BC,Point of sale,Electronics,Student,95.77,0,1,47.3,1281,2,0.2,17,0,2026-01-07,2026-01-05,0.2330082108538405,0,Low,combined behavioural signal
TX0021712,C002593,2026-01-07 17:32:00,ON,Point of sale,Electronics,Everyday,117.45,0,1,76.2,3491,5,19.8,17,0,2026-01-07,2026-01-05,0.329049909139923,0,Guarded,combined behavioural signal
TX0026830,C005066,2026-01-07 17:45:00,QC,Point of sale,Grocery,Small business,42.97,0,1,36.3,862,6,18.0,17,0,2026-01-07,2026-01-05,0.3082524635326622,0,Guarded,combined behavioural signal
TX0054667,C007414,2026-01-07 17:47:00,ON,Recurring,Dining,Affluent,133.77,0,0,82.3,489,2,11.0,17,0,2026-01-07,2026-01-05,0.14942422130130395,0,Low,combined behavioural signal
TX0026350,C006578,2026-01-07 17:48:00,ON,Point of sale,Grocery,Everyday,67.82,0,1,72.3,400,3,183.1,17,0,2026-01-07,2026-01-05,0.2750747617133502,0,Guarded,distance anomaly
TX0008096,C001013,2026-01-07 17:49:00,NB,Point of sale,Dining,Everyday,116.41,0,1,51.9,561,3,66.5,17,0,2026-01-07,2026-01-05,0.20212194389028146,0,Low,combined behavioural signal
TX0049111,C014411,2026-01-07 17:52:00,MB,Recurring,Dining,Everyday,72.73,0,0,86.4,349,3,29.5,17,0,2026-01-07,2026-01-05,0.12502324116326172,0,Low,combined behavioural signal
TX0018896,C004547,2026-01-07 17:59:00,ON,Point of sale,Digital services,Affluent,44.81,0,1,96.6,419,4,20.5,17,0,2026-01-07,2026-01-05,0.19924064455923707,0,Low,combined behavioural signal
TX0010611,C014727,2026-01-07 18:06:00,BC,E-commerce,Electronics,Small business,37.79,1,0,58.3,658,2,94.1,18,0,2026-01-07,2026-01-05,0.8789947805222504,1,Critical,international
TX0055078,C010376,2026-01-07 18:09:00,ON,E-commerce,Grocery,Everyday,12.01,0,0,100.0,781,4,1.3,18,0,2026-01-07,2026-01-05,0.27494818367422946,0,Guarded,combined behavioural signal
TX0009793,C005094,2026-01-07 18:15:00,QC,E-commerce,Other,New-to-bank,5.3,0,0,54.2,1089,3,0.1,18,0,2026-01-07,2026-01-05,0.457920651324206,0,Guarded,combined behavioural signal
TX0018954,C012777,2026-01-07 18:19:00,ON,Point of sale,Travel,Student,327.21,0,1,100.0,1414,7,33.0,18,0,2026-01-07,2026-01-05,0.3193659388420232,0,Guarded,combined behavioural signal
TX0058155,C007948,2026-01-07 18:32:00,NS,E-commerce,Grocery,Affluent,45.38,0,0,75.5,818,2,17.8,18,0,2026-01-07,2026-01-05,0.3197581744852674,0,Guarded,combined behavioural signal
TX0000274,C008712,2026-01-07 18:39:00,BC,Point of sale,Digital services,Everyday,371.18,0,1,61.5,535,3,9.5,18,0,2026-01-07,2026-01-05,0.3474969521040813,0,Guarded,combined behavioural signal
TX0012015,C006147,2026-01-07 18:47:00,ON,E-commerce,Grocery,Student,186.82,0,0,57.6,1412,1,42.0,18,0,2026-01-07,2026-01-05,0.47135847591406854,0,Guarded,combined behavioural signal
TX0014808,C013528,2026-01-07 18:50:00,AB,ATM,Fuel,Student,78.26,1,0,58.5,2084,4,32.4,18,0,2026-01-07,2026-01-05,0.6999479250947503,1,High,international
TX0004033,C003536,2026-01-07 18:51:00,ON,E-commerce,Grocery,New-to-bank,60.52,0,0,77.8,673,3,45.0,18,0,2026-01-07,2026-01-05,0.40159790498393005,0,Guarded,combined behavioural signal
TX0044963,C000610,2026-01-07 18:58:00,NS,Point of sale,Digital services,Everyday,31.19,0,1,82.0,1990,4,9.9,18,0,2026-01-07,2026-01-05,0.16378877236988906,0,Low,combined behavioural signal
TX0016987,C006000,2026-01-07 18:59:00,ON,Point of sale,Fuel,Everyday,186.59,0,1,70.9,116,4,12.0,18,0,2026-01-07,2026-01-05,0.18333403743911522,0,Low,combined behavioural signal
TX0026648,C005748,2026-01-07 19:03:00,QC,ATM,Grocery,Student,319.4,0,0,91.1,1187,2,28.7,19,0,2026-01-07,2026-01-05,0.19393289127250155,0,Low,combined behavioural signal
TX0012579,C001203,2026-01-07 19:06:00,ON,Point of sale,Travel,Everyday,238.34,0,1,86.5,726,7,44.1,19,0,2026-01-07,2026-01-05,0.29859818898563223,0,Guarded,combined behavioural signal
TX0012345,C011717,2026-01-07 19:08:00,NS,Recurring,Digital services,Affluent,168.75,0,0,81.4,373,3,64.9,19,0,2026-01-07,2026-01-05,0.27693104689613685,0,Guarded,combined behavioural signal
TX0007199,C010866,2026-01-07 19:12:00,QC,ATM,Electronics,Student,84.18,0,0,37.1,1327,4,12.0,19,0,2026-01-07,2026-01-05,0.39916229926653984,0,Guarded,combined behavioural signal
TX0034813,C009164,2026-01-07 19:12:00,QC,Point of sale,Electronics,Student,195.71,0,1,100.0,846,5,23.3,19,0,2026-01-07,2026-01-05,0.2762427354130048,0,Guarded,combined behavioural signal
TX0046764,C000496,2026-01-07 19:14:00,ON,ATM,Digital services,Small business,115.37,0,0,73.5,1089,6,19.2,19,0,2026-01-07,2026-01-05,0.30408016987525854,0,Guarded,combined behavioural signal
TX0037012,C009227,2026-01-07 19:16:00,AB,Mobile wallet,Travel,New-to-bank,224.15,0,0,100.0,204,4,4.5,19,0,2026-01-07,2026-01-05,0.25617124593806084,0,Guarded,combined behavioural signal
TX0040020,C003910,2026-01-07 19:25:00,AB,E-commerce,Cash,Everyday,29.55,1,0,86.1,86,5,20.0,19,0,2026-01-07,2026-01-05,0.8068632475469322,1,Critical,"international, new account"
TX0010864,C000407,2026-01-07 19:41:00,AB,Point of sale,Cash,Affluent,163.58,1,1,87.3,448,2,7.0,19,0,2026-01-07,2026-01-05,0.5055350117742344,0,High,international
TX0033066,C008269,2026-01-07 19:51:00,ON,Mobile wallet,Fuel,Everyday,86.34,0,0,50.7,1346,4,4.4,19,0,2026-01-07,2026-01-05,0.3386998716889849,0,Guarded,combined behavioural signal
TX0020426,C001553,2026-01-07 20:15:00,ON,Point of sale,Digital services,Everyday,81.24,0,1,70.4,1204,2,19.7,20,0,2026-01-07,2026-01-05,0.17385799457115836,0,Low,combined behavioural signal
TX0041056,C011844,2026-01-07 20:20:00,AB,E-commerce,Travel,Affluent,289.17,0,0,71.0,1515,6,35.3,20,0,2026-01-07,2026-01-05,0.7307642281376159,1,High,combined behavioural signal
TX0030963,C002465,2026-01-07 20:27:00,AB,ATM,Electronics,Affluent,1412.3,0,0,58.6,2783,4,44.2,20,0,2026-01-07,2026-01-05,0.9546026354029121,1,Critical,high amount
TX0044069,C013596,2026-01-07 20:36:00,BC,Point of sale,Other,Everyday,55.53,0,1,100.0,457,2,1.4,20,0,2026-01-07,2026-01-05,0.0660256149815651,0,Low,combined behavioural signal
TX0011368,C005560,2026-01-07 20:39:00,ON,Point of sale,Dining,Affluent,207.96,1,1,26.2,1690,2,79.8,20,0,2026-01-07,2026-01-05,0.8272086685894992,1,Critical,"international, low device trust"
TX0015630,C013561,2026-01-07 20:59:00,ON,E-commerce,Cash,Student,207.91,0,0,35.0,278,4,10.0,20,1,2026-01-07,2026-01-05,0.6143785736770832,0,High,combined behavioural signal
TX0028416,C005829,2026-01-07 21:07:00,ON,E-commerce,Grocery,New-to-bank,8.29,0,0,42.9,1525,2,19.0,21,0,2026-01-07,2026-01-05,0.41876226781991094,0,Guarded,combined behavioural signal
TX0005153,C013786,2026-01-07 21:10:00,ON,Recurring,Dining,Student,61.98,0,0,72.5,1520,2,115.4,21,0,2026-01-07,2026-01-05,0.1947930872677373,0,Low,combined behavioural signal
TX0049085,C008535,2026-01-07 21:12:00,AB,Point of sale,Other,Small business,29.74,0,1,77.5,1708,4,12.3,21,0,2026-01-07,2026-01-05,0.13634922927784315,0,Low,combined behavioural signal
TX0037695,C011020,2026-01-07 21:30:00,ON,Point of sale,Grocery,Small business,510.91,0,1,42.9,1018,4,67.3,21,0,2026-01-07,2026-01-05,0.4909972345076666,0,Guarded,high amount
TX0023856,C006109,2026-01-07 21:32:00,QC,Point of sale,Electronics,New-to-bank,127.05,0,1,48.4,418,6,21.2,21,0,2026-01-07,2026-01-05,0.44540299315687076,0,Guarded,combined behavioural signal
TX0004666,C012887,2026-01-07 21:36:00,ON,Point of sale,Travel,Small business,25.25,1,1,71.8,1876,2,22.8,21,0,2026-01-07,2026-01-05,0.39052838833076714,0,Guarded,international
TX0036475,C012661,2026-01-07 21:45:00,ON,Mobile wallet,Electronics,Affluent,87.07,0,0,75.9,609,6,15.1,21,0,2026-01-07,2026-01-05,0.5155099380203411,0,High,combined behavioural signal
TX0015519,C006238,2026-01-07 21:46:00,ON,ATM,Grocery,Small business,24.76,0,0,97.8,2019,3,39.3,21,0,2026-01-07,2026-01-05,0.08791627556220688,0,Low,combined behavioural signal
TX0034031,C010970,2026-01-07 21:47:00,ON,Point of sale,Other,Student,23.99,1,1,53.2,1455,5,25.6,21,0,2026-01-07,2026-01-05,0.7082366039847979,1,High,international
TX0051938,C004781,2026-01-07 21:58:00,ON,E-commerce,Dining,Student,45.13,0,0,85.1,1083,3,18.2,21,0,2026-01-07,2026-01-05,0.31689476828023433,0,Guarded,combined behavioural signal
TX0014561,C008865,2026-01-07 22:02:00,AB,Point of sale,Electronics,Affluent,272.3,0,1,91.4,716,2,47.2,22,0,2026-01-07,2026-01-05,0.26856337337901276,0,Guarded,combined behavioural signal
TX0012279,C008570,2026-01-07 22:10:00,ON,Mobile wallet,Digital services,Small business,8.87,0,0,80.9,550,3,6.6,22,0,2026-01-07,2026-01-05,0.2108753418464035,0,Low,combined behavioural signal
TX0007353,C001354,2026-01-07 22:13:00,BC,Point of sale,Dining,Affluent,82.45,1,1,90.5,1143,5,43.8,22,0,2026-01-07,2026-01-05,0.6111654407822743,0,High,international
TX0029256,C003207,2026-01-07 22:13:00,QC,Point of sale,Electronics,Everyday,73.41,0,1,64.7,2414,3,14.3,22,0,2026-01-07,2026-01-05,0.23440711843398274,0,Low,combined behavioural signal
TX0042595,C000260,2026-01-07 22:17:00,ON,Mobile wallet,Digital services,Student,32.7,0,0,48.5,167,2,9.2,22,0,2026-01-07,2026-01-05,0.3277755487421966,0,Guarded,combined behavioural signal
TX0032575,C006926,2026-01-07 22:22:00,NS,ATM,Fuel,Everyday,62.77,0,0,71.7,1430,2,122.8,22,0,2026-01-07,2026-01-05,0.1456792352913049,0,Low,distance anomaly
TX0001963,C000912,2026-01-07 22:24:00,NB,E-commerce,Digital services,Everyday,114.31,0,0,45.1,909,3,164.3,22,0,2026-01-07,2026-01-05,0.7249336540710382,1,High,distance anomaly
TX0055070,C003645,2026-01-07 22:26:00,ON,Point of sale,Other,Everyday,41.98,0,1,85.3,845,7,21.0,22,0,2026-01-07,2026-01-05,0.2148597894583115,0,Low,combined behavioural signal
TX0019640,C007779,2026-01-07 22:27:00,QC,E-commerce,Other,Everyday,22.43,0,0,87.8,965,3,40.2,22,0,2026-01-07,2026-01-05,0.3500374121120623,0,Guarded,combined behavioural signal
TX0006844,C011705,2026-01-07 22:29:00,ON,E-commerce,Fuel,Everyday,209.01,0,0,88.2,144,1,5.8,22,0,2026-01-07,2026-01-05,0.2535303621336247,0,Guarded,combined behavioural signal
TX0034728,C013473,2026-01-07 22:32:00,ON,Mobile wallet,Grocery,Everyday,215.81,0,0,28.1,429,4,40.2,22,0,2026-01-07,2026-01-05,0.5355982945885994,0,High,low device trust
TX0015160,C013377,2026-01-07 22:33:00,ON,Point of sale,Other,Everyday,13.91,0,1,84.8,425,3,43.2,22,0,2026-01-07,2026-01-05,0.1131641061419068,0,Low,combined behavioural signal
TX0009908,C000111,2026-01-07 22:37:00,QC,E-commerce,Fuel,Everyday,85.2,0,0,80.5,1977,4,62.5,22,0,2026-01-07,2026-01-05,0.4624144861735136,0,Guarded,combined behavioural signal
TX0040158,C005061,2026-01-07 22:40:00,ON,Point of sale,Travel,Affluent,217.56,0,1,73.3,167,3,97.2,22,0,2026-01-07,2026-01-05,0.25739618043453455,0,Guarded,combined behavioural signal
TX0053478,C011320,2026-01-07 22:42:00,ON,E-commerce,Grocery,Affluent,124.69,0,0,40.8,1801,5,31.5,22,0,2026-01-07,2026-01-05,0.699128206174099,1,High,combined behavioural signal
TX0059749,C012002,2026-01-07 22:51:00,ON,E-commerce,Grocery,Small business,18.03,0,0,68.2,563,1,24.3,22,0,2026-01-07,2026-01-05,0.22982028281909317,0,Low,combined behavioural signal
TX0053993,C004698,2026-01-07 22:58:00,AB,E-commerce,Grocery,Everyday,15.54,0,0,34.1,1593,1,2.7,22,0,2026-01-07,2026-01-05,0.3857260288275614,0,Guarded,low device trust
TX0041370,C011683,2026-01-07 23:11:00,SK,E-commerce,Cash,Student,54.81,0,0,91.9,585,3,50.4,23,0,2026-01-07,2026-01-05,0.2880933074253564,0,Guarded,unusual hour
TX0058780,C005000,2026-01-07 23:13:00,ON,ATM,Grocery,Everyday,41.85,0,0,64.6,1051,4,33.2,23,0,2026-01-07,2026-01-05,0.1739318130780134,0,Low,unusual hour
TX0051907,C004066,2026-01-07 23:31:00,BC,Point of sale,Other,Student,457.76,0,1,54.1,121,5,104.8,23,0,2026-01-07,2026-01-05,0.5511886308636342,0,High,unusual hour
TX0022527,C008053,2026-01-07 23:33:00,AB,Point of sale,Digital services,Everyday,371.4,0,1,82.3,1677,3,3.5,23,0,2026-01-07,2026-01-05,0.2963126039454322,0,Guarded,unusual hour
TX0040013,C013429,2026-01-07 23:33:00,MB,Point of sale,Fuel,Student,27.41,0,1,37.2,125,6,13.7,23,0,2026-01-07,2026-01-05,0.26256936173920026,0,Guarded,unusual hour
TX0026724,C000248,2026-01-07 23:44:00,ON,Mobile wallet,Fuel,Everyday,33.06,0,0,75.3,7,3,18.0,23,0,2026-01-07,2026-01-05,0.17988838564738868,0,Low,"unusual hour, new account"
TX0000916,C005474,2026-01-07 23:58:00,BC,E-commerce,Other,Student,119.14,0,0,96.8,1224,3,84.8,23,0,2026-01-07,2026-01-05,0.403652841823056,0,Guarded,unusual hour
TX0015855,C003026,2026-01-08 00:08:00,BC,Point of sale,Fuel,Affluent,139.83,0,1,71.0,2358,6,60.2,0,0,2026-01-08,2026-01-05,0.4577741473328885,0,Guarded,unusual hour
TX0004975,C011132,2026-01-08 00:10:00,NS,Point of sale,Fuel,New-to-bank,19.86,0,1,95.0,1073,4,34.5,0,0,2026-01-08,2026-01-05,0.14247155680633264,0,Low,unusual hour
TX0006539,C001395,2026-01-08 00:27:00,QC,Point of sale,Grocery,New-to-bank,25.49,0,1,82.3,938,6,7.8,0,0,2026-01-08,2026-01-05,0.27706122060252636,0,Guarded,unusual hour
TX0031965,C004734,2026-01-08 00:30:00,ON,Mobile wallet,Fuel,Everyday,326.68,0,0,75.2,1835,4,49.0,0,0,2026-01-08,2026-01-05,0.5758494553285135,0,High,unusual hour
TX0056007,C002574,2026-01-08 00:33:00,AB,Point of sale,Travel,Student,53.64,0,1,82.8,901,4,2.4,0,0,2026-01-08,2026-01-05,0.19164785003556697,0,Low,unusual hour
TX0046607,C008910,2026-01-08 00:46:00,ON,E-commerce,Other,Student,202.91,0,0,69.8,376,6,7.1,0,0,2026-01-08,2026-01-05,0.7357584773056595,1,High,unusual hour
TX0034374,C005182,2026-01-08 00:52:00,BC,Point of sale,Other,Everyday,19.49,0,1,40.8,523,5,19.0,0,0,2026-01-08,2026-01-05,0.3514303294895965,0,Guarded,unusual hour
TX0005758,C012364,2026-01-08 00:57:00,BC,E-commerce,Travel,New-to-bank,610.74,1,0,100.0,998,1,17.9,0,1,2026-01-08,2026-01-05,0.9118012911068689,1,Critical,"international, high amount, unusual hour"
TX0057639,C001304,2026-01-08 00:59:00,MB,Mobile wallet,Travel,Everyday,726.04,0,0,69.5,295,8,18.6,0,0,2026-01-08,2026-01-05,0.8666664206980584,1,Critical,"high velocity, high amount, unusual hour"
TX0026117,C007049,2026-01-08 01:00:00,ON,Point of sale,Grocery,Small business,40.36,0,1,88.3,308,2,66.5,1,0,2026-01-08,2026-01-05,0.13117698879497278,0,Low,unusual hour
TX0016874,C007585,2026-01-08 01:01:00,SK,Point of sale,Grocery,Everyday,125.18,0,1,90.9,485,3,29.2,1,0,2026-01-08,2026-01-05,0.16982468456184316,0,Low,unusual hour
TX0045587,C005843,2026-01-08 01:03:00,ON,E-commerce,Electronics,Affluent,344.96,0,0,80.2,890,3,54.5,1,0,2026-01-08,2026-01-05,0.8039274274334386,1,Critical,unusual hour
TX0048994,C003806,2026-01-08 01:12:00,QC,E-commerce,Grocery,Everyday,138.97,1,0,74.9,433,2,49.7,1,0,2026-01-08,2026-01-05,0.8864201426004313,1,Critical,"international, unusual hour"
TX0023737,C000646,2026-01-08 01:17:00,ON,E-commerce,Grocery,Small business,9.93,0,0,74.3,2282,2,0.1,1,0,2026-01-08,2026-01-05,0.35391749215826496,0,Guarded,unusual hour
TX0022761,C002166,2026-01-08 01:20:00,NS,Point of sale,Grocery,Small business,6.94,0,1,57.8,1029,2,8.7,1,0,2026-01-08,2026-01-05,0.1232362587147374,0,Low,unusual hour
TX0010638,C007141,2026-01-08 01:26:00,ON,Point of sale,Cash,Everyday,10.82,0,1,74.0,2581,3,76.3,1,0,2026-01-08,2026-01-05,0.22094147272647918,0,Low,unusual hour
TX0037494,C010062,2026-01-08 01:29:00,BC,Point of sale,Electronics,Everyday,52.01,0,1,65.2,642,4,58.6,1,0,2026-01-08,2026-01-05,0.3562959881399545,0,Guarded,unusual hour
TX0053069,C011813,2026-01-08 01:33:00,ON,E-commerce,Grocery,Everyday,37.75,0,0,78.8,665,2,17.7,1,0,2026-01-08,2026-01-05,0.387783256735477,0,Guarded,unusual hour
TX0041936,C004704,2026-01-08 01:48:00,ON,Point of sale,Dining,Everyday,24.84,0,1,48.7,2029,4,27.8,1,0,2026-01-08,2026-01-05,0.3007604985415771,0,Guarded,unusual hour
TX0017957,C002645,2026-01-08 01:57:00,BC,Point of sale,Digital services,Everyday,27.22,0,1,100.0,384,3,4.7,1,0,2026-01-08,2026-01-05,0.1522685185749002,0,Low,unusual hour
TX0015491,C006374,2026-01-08 01:59:00,QC,Mobile wallet,Digital services,Small business,117.55,0,0,63.4,501,2,22.7,1,0,2026-01-08,2026-01-05,0.43390324042464196,0,Guarded,unusual hour
TX0043229,C001502,2026-01-08 02:23:00,BC,ATM,Grocery,Everyday,18.99,0,0,100.0,2036,3,35.8,2,0,2026-01-08,2026-01-05,0.1367137997217869,0,Low,unusual hour
TX0029695,C012641,2026-01-08 02:24:00,ON,Point of sale,Grocery,Student,96.9,0,1,85.4,938,2,9.4,2,0,2026-01-08,2026-01-05,0.1486965940427112,0,Low,unusual hour
TX0036397,C011684,2026-01-08 02:33:00,QC,Mobile wallet,Electronics,Everyday,71.37,0,0,80.7,831,5,0.1,2,0,2026-01-08,2026-01-05,0.498453433002953,0,Guarded,unusual hour
TX0052028,C000297,2026-01-08 02:36:00,AB,E-commerce,Grocery,New-to-bank,65.38,1,0,86.4,2965,4,6.9,2,0,2026-01-08,2026-01-05,0.8882999305154665,1,Critical,"international, unusual hour"
TX0033595,C006905,2026-01-08 02:39:00,QC,Point of sale,Electronics,Student,405.57,0,1,98.2,566,3,97.3,2,0,2026-01-08,2026-01-05,0.5014596100420929,0,High,unusual hour
TX0039104,C001854,2026-01-08 02:40:00,QC,ATM,Grocery,Everyday,38.75,0,0,73.4,1529,2,35.4,2,0,2026-01-08,2026-01-05,0.19246561432716733,0,Low,unusual hour
TX0003318,C011979,2026-01-08 02:43:00,ON,E-commerce,Dining,New-to-bank,51.95,0,0,53.3,566,2,28.2,2,0,2026-01-08,2026-01-05,0.5117294714935438,0,High,unusual hour
TX0030565,C011695,2026-01-08 02:49:00,BC,Mobile wallet,Grocery,Small business,330.33,0,0,67.3,1527,6,10.3,2,0,2026-01-08,2026-01-05,0.591937136581438,0,High,unusual hour
TX0013878,C012532,2026-01-08 02:59:00,QC,E-commerce,Electronics,Affluent,138.08,0,0,48.7,304,6,32.3,2,0,2026-01-08,2026-01-05,0.8671673886733126,1,Critical,unusual hour
TX0006058,C002482,2026-01-08 03:08:00,QC,ATM,Other,Everyday,62.01,0,0,63.4,342,5,17.7,3,0,2026-01-08,2026-01-05,0.32793758945832924,0,Guarded,unusual hour
TX0057781,C007118,2026-01-08 03:16:00,QC,E-commerce,Dining,Everyday,71.94,0,0,98.2,453,5,5.2,3,0,2026-01-08,2026-01-05,0.46069495347121664,0,Guarded,unusual hour
TX0005544,C014315,2026-01-08 03:20:00,QC,E-commerce,Dining,Everyday,97.26,0,0,90.2,803,4,11.1,3,0,2026-01-08,2026-01-05,0.47347415205311266,0,Guarded,unusual hour
TX0002261,C008646,2026-01-08 03:34:00,QC,Point of sale,Grocery,Everyday,32.61,0,1,77.0,949,4,67.1,3,0,2026-01-08,2026-01-05,0.2542870661646906,0,Guarded,unusual hour
TX0032430,C010182,2026-01-08 03:34:00,ON,E-commerce,Other,New-to-bank,20.82,0,0,28.6,597,2,12.9,3,0,2026-01-08,2026-01-05,0.5983263117046099,0,High,"low device trust, unusual hour"
TX0053768,C005423,2026-01-08 03:46:00,QC,E-commerce,Digital services,Everyday,122.57,0,0,55.4,488,6,40.2,3,0,2026-01-08,2026-01-05,0.8169238737636574,1,Critical,unusual hour
TX0041215,C009160,2026-01-08 03:50:00,QC,Point of sale,Other,Everyday,115.24,0,1,64.1,2045,1,95.3,3,0,2026-01-08,2026-01-05,0.28862255284911736,0,Guarded,unusual hour
TX0030142,C002705,2026-01-08 03:57:00,BC,Mobile wallet,Travel,Student,74.08,0,0,70.9,233,1,51.1,3,0,2026-01-08,2026-01-05,0.2522045056668497,0,Guarded,unusual hour
TX0018551,C014587,2026-01-08 03:59:00,QC,Recurring,Digital services,Everyday,129.49,0,0,73.3,1579,3,12.8,3,0,2026-01-08,2026-01-05,0.33731817509876805,0,Guarded,unusual hour
TX0016852,C000546,2026-01-08 04:07:00,MB,ATM,Fuel,Affluent,93.93,0,0,81.3,2065,2,27.3,4,0,2026-01-08,2026-01-05,0.19827785481699522,0,Low,unusual hour
TX0048042,C006610,2026-01-08 04:13:00,ON,E-commerce,Dining,Affluent,54.2,0,0,100.0,637,5,3.0,4,0,2026-01-08,2026-01-05,0.4790369124592222,0,Guarded,unusual hour
TX0011352,C014771,2026-01-08 04:20:00,BC,E-commerce,Digital services,Student,84.28,0,0,47.6,728,3,8.6,4,0,2026-01-08,2026-01-05,0.656397307407393,1,High,unusual hour
TX0008624,C000512,2026-01-08 04:24:00,QC,E-commerce,Digital services,New-to-bank,171.08,1,0,70.4,1068,2,11.6,4,1,2026-01-08,2026-01-05,0.9225971408642967,1,Critical,"international, unusual hour"
TX0042494,C006203,2026-01-08 04:30:00,ON,Point of sale,Cash,Everyday,30.32,0,1,51.5,1568,5,59.6,4,0,2026-01-08,2026-01-05,0.3311584910723167,0,Guarded,unusual hour
TX0038036,C000874,2026-01-08 04:34:00,ON,Point of sale,Cash,Everyday,86.24,0,1,53.5,377,2,22.3,4,0,2026-01-08,2026-01-05,0.1864623424303329,0,Low,unusual hour
TX0037238,C005959,2026-01-08 04:42:00,BC,Point of sale,Other,Everyday,210.17,0,1,67.0,690,5,62.1,4,0,2026-01-08,2026-01-05,0.4010372328290135,0,Guarded,unusual hour
TX0052487,C010461,2026-01-08 04:56:00,QC,Point of sale,Fuel,Everyday,326.81,0,1,100.0,185,2,140.0,4,0,2026-01-08,2026-01-05,0.29735543782557894,0,Guarded,"unusual hour, distance anomaly"
TX0018862,C000308,2026-01-08 04:57:00,QC,ATM,Digital services,Everyday,166.71,0,0,68.0,155,3,54.5,4,0,2026-01-08,2026-01-05,0.3907979968131637,0,Guarded,unusual hour
TX0013958,C005265,2026-01-08 05:02:00,BC,ATM,Cash,Everyday,60.2,0,0,65.5,828,4,33.7,5,0,2026-01-08,2026-01-05,0.2162425439178527,0,Low,combined behavioural signal
